uid	text
4809325086	Человек сидит в кресле вправо, пьет, когда он наблюдает, как люди в красном и белом совершают организованную прогулку.
461085759	Двое мужчин на свежем воздухе работают на велосипеде.
2856080862	Мужчины играют в футбол в поле
2925164688	Два бегуна размахивают, когда они заканчивают гонку.
2984440027	Люди идут по тротуару.
618735339	Маленькая девочка на качелях.
4905326458	Бармен готовит много смешанных напитков.
1629337128	Двое мужчин брали интервью у другого на камеру.
6156276992	Фотограф тщательно устанавливает свою камеру на штатив и готовится сделать снимок среди живописного фона.
517102724	Черная собака прыгает по реке.
2719343003	Молодой мальчик в воде на пляже.
2858835419	Двое мужчин играют гитары.
7867736186	Футболист перепрыгивает через защитника.
4760173070	Разнообразная коллекция людей уходит от камеры и вокруг серого здания в течение дня.
2477623312	Крупным планом танца маленькой девочки
43244430	Леди с белой майкой держит коктейльную чашку в стиле синего двора со своим черным телефоном с наполненным телефоном с телефоном.
6901983968	Малыш с коричневыми мазками на лице, рука и белая одежда указывают на один из его голубых глаз.
261626276	Молодой мужчина со светло -дредами сидит на стене, читающую газету как женщина, и мимо проходит молодая девушка.
4783260890	Мужчина сопровождает женщину по коридору.
156204899	Это подводное обучение в бассейне.
27683428	Несколько человек на каноэ в воде.
389136029	Молодая девушка в маленькой белой рубашке.
2422482455	Женщина, держащая палочку за собаку.
2849194983	Девушка дует пузырь в воде.
1512967800	Три человека в патио один с пистолетом.
3861381128	Фестиваль происходит снаружи.
5733209542	Толпа людей, сидящих в фильме «Стенд», два мужчины занимались борьбой, пока рефери смотрит.
2874876837	Мальчик, подпрыгивающий на батуте.
901027462	На заднем поле есть трое детей с цветами, а ребенок с красной рубашкой, а ребенок с синей шляпой держит то, что, кажется, увлекает жуками сетки.
441398149	Женщина бегает по пересечению.
2179759270	Женщина среднего возраста в черном платье стоит перед маленькой девочкой, которая держит чучело в голубой шляпе.
226113880	Мужчина в синей и белой рубашке находится.
2470486377	Мальчик в черной толстовке бьет по желтому предмету, удерживаемому мальчиком в синей толстовке.
6171694399	Мужчина рисует картину на открытом воздухе.
4732580131	Женщина, держащая чашку, оглядывается.
4103236953	Многие дети сидят и делают заметки.
367677825	Семья имеет свой вечерний ужин.
3085667865	Серфер в воздухе над океаном.
128912885	Собака играет с красным мячом.
2146316159	Леди с длинными каштановыми волосами улыбается кому -то в сторону, а мужчина в бокалах и держит пиво рядом с ней.
7278854458	Футболист в красном наряде собирается пнуть мяч, в то время как игрок в синем наряде смотрит на него, бегая на заднем плане.
3666020875	Малыш играет на тротуаре в луже.
297556640	Группа людей, одетых в костюмы Санта -Клауса, смотрят на аудиторию, в то время как диджей управляет звуковой доской, а другой человек бросает зеленые шарики в воздух.
3286543624	Девушка в радио футболки с открытым ртом
7360496140	Большая группа ковбоев пытается сдержать пять лошадей на родео, в то время как толпа на заднем плане смотрит.
4932636607	Человек с солью и перцем, в квази -экипаже, в черной майке, опередите группу людей позади него на тротуаре или улице.
893808757	Человек с светлой рубашкой наклоняется к сообщению, глядя на другого человека, который стоит под ним.
4932739824	Человек в синей рубашке, идущий по мосту.
5180313655	Трое мужчин работают над зеленым велосипедом.
50766677	Двое детей, практикующих каратэ.
2905942129	Двое маленьких детей смеются на синем качании.
725722798	Брейкданщик демонстрирует в толпе.
2352961328	Белокурая девушка спит на диване.
4620455202	Женщина заливает напиток на вершине холма.
6842319991	Татуированный мужчина в комбинезоне, без рубашки и бейсбольной кепки держит микрофон перед толпой и дает знак «Мира» другой рукой.
4500795424	Двое мужчин, одетых в африканскую одежду, смотрят на большую кучу рыб, которые были выгружены из пикапа.
9556226	Молодая женщина, работающая на фабрике.
4438301773	Человек спит на красной скамейке
3763257911	Шахматные игры между группой мужчин.
3507076266	Человек, идущий на большую черную лошадь.
3556181622	Женщина -ролик в черной, красной и белой форме и красном шлеме со звездой на нем и квадратной татуировкой MC на ее верхней правой руке соревнуются со своей командой.
5016926064	Большой телескоп установлен на дороге.
100845130	Группа людей, гуляющих, когда солнце садится.
3581549187	Бородатый мужчина в черном пальто и черной кепке стоит рядом с молодой девушкой, которая находится внутри большого коричневого открытого контейнера.
3471463779	Подростковой мальчик, подающий бейсбол.
2873648844	Собака в ярко -зеленой куртке.
2628331789	Леди ловит малыша в бассейне.
6994642420	Двое мужчин в темно -синей форме со шляпами капитана темно -синего цвета и белыми сапогами идут по маленькой кирпичной, оживленной улице ночью.
2810456728	Четыре гитариста и барабанщик на сцене.
4385291946	4 человека получают еду из буфета.
4811455038	Проститутка на углу улицы.
48909006	Группа играет на сцене с двумя людьми, сталкивающимися друг с другом и поет, один человек играет на барабанах, один на клавиатуре и один человек на гитаре.
3367399	Человек заполняет свою машину бензином.
7916394844	Два человека в полной одежде ограждают в гимназии с одним зрителем от трибунов на заднем плане.
3586065049	Человек и мальчик бегают на пляж.
6273160372	Ребенок расчесывает зубы.
2148607546	Женщина в хирургических перчатках готовится осмотреть мальчика, который находится в стоматологическом кресле в голубых солнцезащитных очках.
7625126160	Член New York Yankees смотрит, как мяч летает на левом поле во время этого бейсбольного матча против «Оклендской легкой атлетики».
75902708	Человек в соломенной шляпе и другой мужчина в полосатой рубашке, который оба пьют из чашек и делают забавные лица.
3244910944	Райдер делает прыжок в высоту на мотоцикле.
1140793239	Девушка, держащая напиток с соломой, стоящей перед мужчиной, целующей ее в щеку, когда она улыбается.
3043266735	Старушка консультируется с книгой в мягкой обложке.
6926407076	Человек учит класс маленьких детей, чтобы сбалансировать мяч, который красный, зеленый, синий и желтый на макушках.
50157360	Женщина в очках и апельсиновое платье стоит с другой женщиной в очках и зеленое платье.
2137837860	Человек открывает подарок на подушку для бутылки с пивом.
477204750	Собака играет с мячом.
3625957413	Черная собака, преследующая коричневую.
371522748	Маленький мальчик в синей футболке улыбается под синим зонтиком, хотя и не идет дождь.
1463072715	Молодой мальчик смотрит на борту шашки с одним кулаком, прислоненным к его голове, когда от него сидит частично видимый взрослый, в комнате, полной людей, сидящих на стульях вокруг столов.
2240539658	Две собаки играют в снегу
6099913481	Четверо мужчин и три женщины, все в их пляжной одежде, обтягиваются вокруг небольшого утеса у океана, когда один мужчина собирается погрузиться в воду.
476319548	Люди пересекают оживленную городскую улицу.
3803116389	Молодые мальчики, в классе, работают.
2341245764	Человек живопись на улице.
4750415524	Красный и белый знак говорит «поход».
7422345584	Двое мужчин снаружи, а впереди держит большой черный пистолет и одет в камуфляж с камуфляжной шляпой.
4535761828	Молодая женщина в джинсах скинни, несущая кошелек, а некоторые другие сумки пересекают улицу среди некоторых высоких зданий.
3801367099	Кавказский мужчина, улыбающийся камерой, наклоняясь над живым подсолнечником, в зеленом лесном положении.
3333921867	Три собаки бегают по луже.
3717258171	Яркие цветные одежды, длинноволосые женщины и мужчины, под мостом, танцуют в радости, в то время как одинокий участник держит знак мира своей рукой.
2155994202	Человек, работающий с цементом в строительстве.
2957682838	Двое мужчин в армии США находятся в форме и разговаривают с другой женщиной, которая носит черный свитер с кошельком внутри того, что выглядит как конференц -зал.
5916878545	Молодая белокурая девушка в красном платье и белом свитере дует пузыри, стоя на палубе с крытым грилем, танком пропана и газонами во дворе, окруженном другими домами.
4553689997	Четыре человека несут что -то в рамках.
146380493	Человек пинает мяч на пустое поле.
7664119606	куча парней ездит на велосипедах
2511794705	Маленький мальчик подписывает плакат.
6242324579	Поклонники смотрят событие на стадионе.
8158019748	Откровенная фотография женщины, одетой в розовую корону и золотое розовое платье, стоящее в том, что выглядит как прием или конференц -зал.
3307810562	Исполнительный человек на костюме ждет.
8142543165	Рыбаки восстанавливают свои рыбные сети.
4840867184	Маленькая девочка в платье с желтым зонтиком следует за женщиной с синим зонтиком на мосту.
5526034	Мужчины, стоящие возле самолета.
1093737381	Женщина в голубом платье рисует фотографию мальчика и девочку на тротуаре с тротуаром.
1525153022	Черная собака бежит через воду.
3302471503	Бонутый парень садится на автобус в оживленном городе.
3888267140	Сервер на столешницах для очистки закусочной.
397815951	Две собаки играют на деревянном полу внутри.
3613667665	Собаки бегают в прибое.
2591885891	Молодой черный мужчина в белой рубашке и шариковой шапке накапливает маленькую квадратную синюю лодку с руками на водоемов.
6576930023	Есть большая толпа людей, наблюдающих за футбольной игрой, когда одна команда имеет в основном черную форму, а другая команда - в основном белая униформа.
3942050764	Молодой человек в черном купальнике и футболке спрыгивает с моста с аудиторией из семи зрителей.
359203628	Молодая женщина держалась за серебряную веревку.
4705576434	Люди ходят по рынку со многими магазинами и знаком над одним киоском с надписью «Зарас».
2956061205	Девушки, которые зовут автомойку.
4909614126	Уличный продавец продает людей кукурузу.
2616561200	Собака бежит, чтобы поймать теннисный мяч.
662492649	Мужчина, сидящий с черным зонтиком, распыляет жидкость из бутылки с брызги до женщины, проходящей мимо него.
127449574	Люди смотрят на рыбу в аквариуме.
3544416931	Два хаски маленьких мальчика в черных рубашках с длинными стрижками стоят за сидящей женщиной в белой блузке.
3217266166	Дети играют с большими обручами.
71406758	Семья готовится к свадьбе.
2848895544	Два маленьких мальчика в форме играют в футбол.
437057062	Женщина в голубой рубашке держит необработанный кусок пиломатериалов, в то время как мужчина в белой футболке с короткими рукавами с эмблемой на левой грудной клетке.
1433259849	Человек разрезает еду ножом.
86542183	Двое детей играют в хоккей на снегу.
2882402709	Девушка в белой рубашке прыгает во дворе.
1425529973	Мужчина с белой рубашкой и резиновыми сапогами поднимается на резервуары, чтобы извлечь предметы из определенного танка.
7887657732	Молодая леди с розовой рубашкой и белой шляпой стоит на ее лошади с рукой по ее сердцу.
4567208443	Афроамериканская женщина, которая смотрит на микроскоп с фотографиями микроорганизмов на своем столе.
4953541345	Мальчик, стоящий, глядя на землю.
446471467	Группа женщин идет по тротуару.
2249783869	Женщины сидят в вязании в кафе.
3484019369	Хоккейная команда ждет на хоккейном катке.
137430967	Многие люди собрались вместе
7180539669	Картина людей, стоящих за пределами здания под двумя деревьями, смотрящих на желтый свет.
4441978051	Парень и девушка едят в ресторане.
5675148300	Два работника, один мужчина и одна женщина, в зеленых штанах и неоново -желтых рубашках, сажают цветы в медиане улицы.
498957941	Искаженное изображение бега молодого мальчика
260392919	2 парня находятся в огороженной зоне грязи.
3250604628	Люди играют на снежной улице.
3243653344	Ковбой ездит на черном быке на кольце.
2507182524	Собака преследует мяч через грязь.
3827301652	Женщина, продавая свои домашние продукты.
178980177	Трое детей играют с коричневым пони.
5897560750	Мальчик, смотрящий на 3D -диаграмму города.
4122558617	Мужчина с седыми волосами, чистя зубы
550119995	Пожарный на крыше.
1010673430	2 девочки -ребенка, которые едят чипсы.
423066487	Шеф -повар работает в ресторане.
6805643630	Хоккеист пытается забить гол, близкий к сети, в то время как вратарь стремится защитить сеть.
184477778	Толпа людей, наслаждающихся фейерверком
6945359615	Женщина, использующая промышленную гладильную доску.
4650780114	Многие люди заполняют зону питания в здании, приходят и уходят или стояли в очереди или копают в своих кошельках.
2937611480	Три человека, двое сидящих на большом раскатанном куске искусственного газона и женщина, стоящая с одним из сидящих мужчин.
3450087996	Два больших мужчины, один в синем и один в сером, есть в каком -то продовольственном дворе, окруженном другими людьми.
2993822651	Мужчина среднего возраста работает на стойке.
194408176	Человек в красном шарфе и белой шляпе сидит на одеяле на земле, окруженном пирожными коричневого, волокноподобного вещества, которое он, по-видимому, продает.
2394824046	Человек стоит перед статуей.
3351704877	Две девушки едут на горбе верблюда.
4983404972	Два человека, стоящие на каменной лестнице.
3745405665	Байкер теряет контроль над велосипедом в воздухе.
4507759684	Люди пересекают улицу в городе.
2408224709	Маленькая девочка опирается на охрану.
3385734876	Молодой мальчик держит АК-47.
4119723311	Мужчина и женщина ловят рыбу с берега.
4939705971	Молодая женщина с туфлями Scrabble и белыми солнцезащитными очками разговоры и улыбаются на мобильном телефоне при открытии упаковки.
84507882	Молодые танцуют и играют на песке.
3320411267	Человек поднимается на скалу в лесу.
3688839836	Женщина мигает знаком мира.
4020631259	Люди смотрят на воду.
2866696346	Мужчины катаются на скейтбордах.
1597319381	Футболист, одетый в синий и белый, пинает мяч своему товарищу по команде, в то время как другие товарищи по команде и противники одеты в красные часы.
4486440791	Человек в синем костюме с бутылкой.
2079491560	Улыбающаяся красная женщина в синем топе и джинсы стоят рядом с белым холодильником и плитой в небольшом кухонном пространстве.
3966071063	Полицейский свистит, пока он работает
2705101597	Человек в красной шляпе и мисках для рубашки.
157955034	Женщина, сидящая на газоне.
3805204469	Кузнец формирует Red Hot Iron.
4011411161	Люди сидят за белыми столами в кафе, с коричневой скамейкой, наполненной толстыми подушками рядом со стеклянным окном.
295433203	Две влажные собаки.
4772018990	Две японские женщины улыбаются.
2773747725	Женщина в фиолетовой куртке ведет лошадь.
1292715668	Женщина в длинной черной парандже идет к торговому району, в то время как рядом с ней ходит короткошерский мужчина с бородой.
405253184	животные в снегу
2229180161	Sportscaster Джим Рим, выглядящий безумно.
42165458	Группа играет на сцене перед толпой.
2268207503	Мужчина и трое детей поднимаются по мощному холму.
14107151	Женщина в белой рубашке с длинными рукавами прислоняется к спящему мужчине в зеленой клетчатой ​​рубашке, чтобы попытаться спать, сидя в автобусе.
3121771055	Эскалатор с женщиной среднего возраста, в черной рубашке, поднимается и пожилой женщиной, в красной рубашке.
4603247500	Бизнесмен усердно работает.
3087215978	Мужчины и женщины танцуют в ночном клубе.
7243489604	Человек наслаждается столь необходимым перерывом.
6458803473	Человек в белой форме выходит на ногу человека в желтой форме, в то время как они играют в футбол на зеленом поле со своими товарищами по команде на заднем плане.
293281150	Две женщины бегут вместе.
2766726291	Ребенок с водным домом ко рту.
4554343250	Азиатская девушка в наушниках.
473097535	Человек толкает тележку на городской улице.
19965828	Пожилой человек в Европе стоит на вершине мусорного бака возле пешеходного перехода, когда прохожие не обращают внимания.
4934343751	Человек с синей рубашкой оглядывается через перила с руками по бокам и оранжевой шляпой в одной руке.
3159328476	Строители в комбинезонах работают.
2116705590	Человек в голубой форме.
5949916228	Красивая молодая леди, танцующая на петле
3079340229	Молодой человек в серой футболке и серых спортивных штанах стоит у металлической многоуровневой полки на промышленной кухне, держа верхний край металлической конструкции, с одной ногой, лежащей на колене другой ноги.
3287760645	Улыбающийся человек прыгает внутри.
542405691	Мальчик пинает синий мяч в комнату.
3313620862	Толпа, наблюдающая за скейтбордистом.
4818675580	подбадривать очень известного человека
3510970803	Мужчины, стоящие на строительной площадке.
3999242523	Октябрьский фестиваль на городской площади.
1294940311	Женщина, пьющая с зеленой соломкой.
428917415	Группа играет на сцене.
4870438924	Человек в черной футболке с надписью «Long Live the Dead» тянет тележку на улице возле желтого такси в Нью-Йорке.
6673047429	Три маленькие девочки смотрят антикварный телевизор.
4731948760	Два человека гуляют по улицам.
4422356036	Женщина едет на велосипеде по пляжу.
7589467042	Пять мужчин играют в соревновательную игру в баскетбол с человеком в черной майке и черными шортами, имеющими мяч.
2083844357	Этот мальчик играет в Stickball.
476009642	Мальчик в коричневых шортах и ​​красной футболке и девочку в брюках хаки и синей рубашке прыгают в воздухе, очень высоко, они находятся на круглом, белом азиатском мосту через маленькую реку.
7173234758	Теннисщик в синей рубашке и белых шортах выпадает в сторону теннисного мяча на синей теннисной площадке.
7806900430	Три девушки в уличной одежде и кроссовках исполняют синхронизированное выступление или танец, находясь на сцене.
309059803	Мясник работает на рынке.
3152757107	Молодая девушка ходит по пляжу на закате.
44401148	У парня катания на льду был хороший прыжок
1072439304	Этот маленький мальчик бьет по мячу.
3231880001	Двое детей, улыбающихся под красным цветом.
368954110	Три молодые девушки сидят на газоне
3177468217	Собака прыгает через препятствие в траве.
284312563	Мужчина в темной куртке сидит за столом с синей скатерть, улыбающейся женщине в зеленой рубашке с черным жилетом на молнии.
2786918445	Женщина читает книгу.
4967237527	Пожилой мужчина в черно -белых грузовых штанах и черных перчатках показывает веревки молодому человеку, одетым в коричневые и белые грузовые штаны.
2925556493	Женщина, одетая в старомодную одежду, шьет кусок материала, когда она сидит в деревянном кресле, кроме здания красного кирпича.
3439243433	Белая собака, стоящая на упавших листьях.
3584930205	Скейтбордист отключится с рампы.
4521610782	Линия автомобилей за такси на городской дороге.
4830347956	Автомобиль 01 в автомобильной гонке берет на себя инициативу.
311379220	Группа людей, которые едят в ресторане.
2339946012	Собака плавает к палке
4159032091	Черноволосый мужчина получает стрижку.
2612761536	Пара молодых людей стоят перед своей трунией, в то время как религиозное здание вырисовывается на заднем плане.
4958488278	Многие люди, идущие по тротуару на улицах Турции в окружении зданий с одной большой рекламой, в которой на нем много людей.
463786229	Пчела сидит на цветке.
3021028400	Сидящий мужской игрок виолончели в очках и черный костюм с белой рубашкой и черной бабочкой в ​​окружении своих коллег -музыкантов из оркестра.
3094034072	Девушка играет в баскетбол, держа мяч в руке от другой команды, чтобы сделать удар в обруч или передать мяч одному из ее товарищей по команде.
5921620687	Леди в белой футболке и синие джинсы проливает свой напиток на пол, в то время как другая леди в желтой футболке и солнцезащитные очки смотрят на нее.
5491397203	Мужчина среднего возраста в бейсбольной кепке повернулся назад, черную рубашку и синие шорты, которые проезжают лодку с деревянным рулевым колесом с британским флагом, который разместил на заднем плане.
128396207	Велосипедный наездник с зелеными шортами Хаки, синей рубашкой, рюкзаком и шлемом едут на улице возле вагона красной станции, в которой отсутствует хабкап со стороны задних водителей.
3427402225	Странный произведение искусства с огнями.
4868008430	старший человек, открывающий подарок.
373842683	Мужчины готовит разнообразную пиццу.
3369354061	Молодая девушка ходит с ланч -боксом.
3604881301	Чирлидеры в красной форме.
6091899771	Балетный танцор совершает скачок на сцене.
4631830645	Группа женщин поет вместе.
3171035252	Человек висит в океане.
133661473	В частности, несколько мужчин индийского происхождения, и, в частности, один, кажется, очень взволнован разговором.
2430234766	Несколько танцоров, выступающих на сцене.
4791890474	Мужчина, держащий большую коричневую сумку, стоит перед входом, благодаря большой рекламе с ребенком в наушниках.
4467525810	Три красивые женщины ходят, все они носят синий цвет, со светлой посередине.
3861733990	Человек, читающий навигатор на лодке.
3290465391	Человек делает какую -то трюк.
6240095275	Водители гоночной машины только что выиграли гонку и выносят шампанское, в то время как девушка стоит там, пытаясь выглядеть красиво.
5468293105	Мужчина с черной рубашкой и черной защитной передачей, пробивая другого мужчину с желтой рубашкой и красной защитной передачей, когда они практикуют бокс.
4889455765	Марширующая группа, одетая в красные туники и черные брюки с высокими черными пушистыми головными уборами, ходит в парах по каденции по тротуару, граничащей с каменной стеной.
3545427060	Трое индийских детей играют в воде.
4860722428	Три человека, двое, одетые в черный цвет и один в цветочном капри, стоят на тротуаре, разговаривая друг с другом и текстовые сообщения на своих мобильных телефонах.
6060344876	Человек стоит один в лодке.
400106578	Человек в апельсиновом костюме на линии электропередачи.
4328537167	Группа подростков действует очень хорошо.
2101729860	Мужчина выпил на улице.
4584924559	Двое детей в спать в машине.
3208987435	Улыбающаяся азиатская женщина, держащая ребенка
4821884870	Ребенок, стоящий и смотрит на что -то.
3177799416	Человек сносит сноуборд вниз по снежному холму.
418796494	Щенок прыгает на кровать с фиолетовыми листами.
4597025786	Люди гуляют по городской площади.
2045562030	Две девочки с розовыми полосатыми волосами и два мальчика с черными волосами, стоящими рядом с бетонным зданием.
5506407501	Старый азиатский мужчина, гладивший белую рубашку.
3324962492	Женщина, смотрящая, как она спит.
972381743	Девушка в черно -белом и несущей зонтик, гуляет по улице, как и другие смотрят.
3485599424	Собака стоит на траве, когда связана.
2469351714	Девушка прыгает высоко с песка.
2280438093	Взрослые выступают на внутренней сцене.
2609133063	Женщина в черном платье и черных каблуках несет сумку для покупок, прислонившись к зеленому бару, в то время как ее ребенок играет с игрушечным грузовиком на земле.
4977405533	Военнослужащие патрулируют район.
4156088769	люди, разговаривающие за пределами магазина.
3185662156	Ребенок ездит на красных санях по снежному холму.
2393971707	Люди идут по ступенькам.
6775387932	За столом работают пять человек.
3361882891	Человек едет на велосипеде по грязной рампе.
2568417021	Мальчик готовится стрелять в баскетбол.
1422951807	Два человека едят вместе.
434642339	Человек играет в видеоигру на компьютере.
4560829458	Женщина спускается по тротуару.
1429546659	Две собаки стоят в коричневой траве.
289262437	Двое мужчин участвуют в турнире по боевым искусствам, и один из них получает то, что, кажется, является мощным ударом по дому от другого.
2595501969	Люди разговаривают на мероприятии в парке.
342289865	Двое молодых мужчин и молодая женщина сидят в типах гостиной, когда они разговаривают и смеются вместе.
6696008759	Человек в защитном головном уборе и одежде сидит на его фирменном мотоцикле со снегом, снежным, позади него.
241346434	Несколько футболистов на стадионе
4729531793	Трое мужчин сидят на танк -башне.
3772519455	Она тихо читает по красивому озеру.
3522989916	Две собаки играют на траве.
4859794751	Группа людей, возглавляемая человеком с рюкзаком, проходит мимо людей, сидящих на траве перед старым зданием.
503717911	Желтая собака ловит красный фрисби.
3593397394	Старик продает сыр на рынке.
2224541007	Четыре человека сидят на диване, в центре - молодая женщина в черном платье, улыбающуюся в камеру.
279766384	Этот человек стоит в халате.
2064780645	Дети на поле в сумерках.
3635177305	Трое детей, у которых нарисованы лица
1434607942	Человек с девушкой на плечах.
4654264126	Человек, отдыхающий под почтовым ящиком.
7891936012	5 парней сидят на скамейке в лесу.
4916500021	Человек с скейтбордином бороды и мальчиком с синим и черным рюкзаком, едущим на зеленом велосипеде на заднем плане.
4451284349	Некоторые люди ходят по серому тротуару.
2097407245	Человек поднимает руки на скалистую пляже.
1733853950	Двое мужчин входят в здание.
11220707	Строительный работник, стоящий на крыше дома в апельсиновом жилете с желтой шляпой.
2017276266	Две собаки играют с игрушкой на свежем воздухе.
5686865855	Двое мужчин, стоящих на поврежденной крыше.
129790261	Джентльмен в шляпе и синей рубашке на пуговицах рисует городскую сцену на улице в солнечный день.
4545817148	Происходит азиатская церемония.
7663002978	Олимпийское марафонское событие с местными жителями.
3396175512	Человек в костюме рассматривает парк в дневное время с деревом в клетке на переднем плане и городскими домами на заднем плане.
4732721001	Женщина в розовых штанах, желтой топ и соломенная шляпа проходит мимо уличного рынка, разговаривая по мобильному телефону.
89779839	Женщина заместит тесто на столе.
3091673351	Женщина в зеленой рубашке держит белую коробку перед столом с двумя кофейными чашками рядом с другим человеком.
3009320393	Спасатель идет к курящей лодке.
4511110810	Старик дует пузыри в парке.
4763879642	Двое азиатских мужчин, одетых в белую форму, которая включает в себя шляпы из белых бумаг, сидят за стойкой и смотрят вправо.
2876848241	Всадник мотокросса находится на грязном холме.
4556897985	Люди в движении по городскому тротуару.
996712323	Карпентер исправляет стул.
3710674892	Мальчик держит зеленое яблоко во рту.
2845006899	Человек без рубашки работает на крыше.
4435102887	Полицейский ездит на своем мотоцикле, в то время как перед ним находится грузовик с очень провокационной рекламой.
6871582253	Баскетболист, носящий синюю форму, движется к корзине, когда смотрит его товарищ по команде, и его защищают три оппозиционных игрока, одетых в белую форму.
2391509645	Человек лежит в песке рядом с коровой.
4470057820	Мальчик скейтборд спускается по крутому склону.
2970461648	Девушка едет в океане.
5637347272	Девушка, идущая на лошади через улицу.
3274879561	Дорогой прыгает по забору.
4772785237	Пожилой мужчина, подметающий улицу.
4888936808	Люди сидят рядом с деревьями на скамейке.
