uid	text
226310412	Загоревший мужчина без рубашки, с черными волосами, одетый в голубые джинсы и кроссовки, положив штукатурку вдоль стены здания.
983396629	Пожилая женщина со очками сидит за угловым столом, читающей книгу в магазине с оливковыми зелеными стенами.
4653320440	Люди в воде на пляже.
4886839805	Двое молодых мужчин на плавательном мероприятии
62964059	Рыжая девушка счастливо хихикает, когда она поворачивает подушку на своего противника во время недавнего боя на подушке.
3578981202	Ребенок любит принимать ванну.
5648321	Белый человек среднего возраста, носящий голубые джинсы и черный свитер в снегу со снежной лопатой, глядя на камеру, в то время как собака золотистого ретривера смотрит слева от него.
450701207	Команда разогревается для футбольного матча.
1732217138	Пара едят еду на улице.
3178241683	Человек в лесной области с черной вязаной крышкой, зеленым и серым пальто и синими джинсами, указывающим винтовку на покрытой листьях земли.
5615134449	Мужчина в красной рубашке и зеленый и синий клетчатый килт танцует с женщиной в зеленой юбке клетку и зеленой и белой рубашке, в то время как оба повернуты к камере.
2307661164	Дети играют на улице.
4646507866	Женщина, одетая в все белые и белую маску для лица, держит серебряную камеру в руке, носят оранжевые резиновые перчатки.
2537767592	Человек с темно -синим костюмом и апельсиновым жилетом становится на колени возле двери на внутренней стороне транспортного средства.
4688978128	Четыре хирурга работают на пациенте, который в настоящее время подключается к искусственному накачиванию крови для процедуры.
2565511567	Подвешенный художник рисует стену.
888517718	Собака играет на траве.
4814400575	Многие студенты, ожидающие транспорта в зоне ожидания, фотографируют друг друга, прежде чем они вернутся домой.
320246929	Женщина готовит горячий огонь.
3506454111	В пустой, тусклом боулинге женщина готовится выпустить красный мяч для боулинга в сторону группы из пяти булавок.
4463211241	Женщина, сидящая в машине поезда.
3085226474	Группа женщин выступает на сцене.
5180313655	Несколько японских людей исправляют велосипед.
4591783726	Молодые женщины в розовом пальто.
6307273092	Женщина на эллиптической машине в спортзале.
6878990168	Двое мужчин в грязи во время гонки
4814450631	Три молодые азиатские женщины смеются.
4775810124	Группа людей находится на улице.
4980430291	Темноволосый мужчина в черном фартуке.
7051459033	Человек со очками жонглирует для детей.
4799951910	Несколько бездомных сидят на бордюре.
2363092753	Мужчина и женщина целуются в городе.
4747501990	Пара гуляет со своей собакой.
2739331794	Человек, мчащийся на апельсиновом мотоцикле.
194703038	Группа рабочих, некоторые стоящие на стене, мельница вокруг строительной площадки с кучей слегка окрашенной древесины поблизости.
5082558541	Красивый мужчина и женщина, исполняющие балет.
3653386313	Латунный квинтет играет музыку.
7832183018	Команда по гребле в красной форме приближается к финишной черте гонки, которую следят многие зрители вдоль берегов реки или озера.
4707189762	2 мужчины поднимаются в гору.
3780240908	Два юн -мужчины выступают в спортзале.
3326086533	Коричневая собака доносит розовую игрушку.
3431261634	Человек в синем гидрокостюме серфинга.
352735807	Люди едут на верблюдах.
4848627833	Тату -художник, работающий над кем -то.
314739483	Человек, несущий сумку, жестикулирует у фотографа, идя перед большой рекламой.
6647909243	Тощий черный ребенок в разорванной коричневой рубашке на корточках рядом с крошечным, грязным прудом, копая в грязи с небольшим предметом.
2490687446	Собака брызгает в мутной воде.
2276237758	Двое друзей сравнивают трофей.
3531811969	Мужчина вверх дном, прыгая на велосипеде.
3532192208	Человек в футболке, с золотой цепью на шее, находится в комнате с тремя другими людьми.
4671890472	Молодая женщина в традиционном платье с головным планом читает текст из бумаги в микрофон снаружи в городской обстановке.
6536482681	Профессиональные игроки в регби на поле.
4857617461	Три человека сидят на скале.
182013889	Человек, управляющий машиной на параде.
4941750266	Человек в белом лице воды.
12648121	Скейтбордист в красной бейсбольной кепке, черной рубашке и коричневых шортах коньк в одиночестве в широком открытом пространстве.
4555536027	Человек в черной рубашке, белый пояс и пара джинсов, стоящих на переполненном тротуаре, улыбается, 1 палец указывает на небо, а одна рука касается слова Главный вход на знак прямо рядом с ним.
2095667691	Леди и мужчина позируют для картины.
3336112212	Два велосипедиста на городской улице.
2586533475	Женщина, написанная на своей машине.
109741554	Человек сгребает снег с крыши, в то время как другой стоит в уходе, которая позволила им достичь высокого места.
1409784126	Три женщины сидят перед компьютерами, в то время как люди стоят перед ними с небольшими бумагами.
4981216283	Женщина Хула обрушится во дворе.
7711989162	Два спортсмена, один с красными шортами и рубашкой, а другой с синими шортами, прыгающими через препятствия с операторами за ними, снимая фотографии.
86734276	Женщина, обучающая маленьких детей.
2090601289	Женщина заказывает перед едой.
3045613316	Три человека смотрят на расстояние
141364977	Два танцора на сцене в клубе.
6222627830	Парень в серой рубашке вкладывает плитку.
472298482	Люди в темном туннеле метро.
2078016024	Это изображение индийской женщины, сидящей на корточках возле ряда разных овощей, разбросанных на земле.
4639084289	Мужчина в черной рубашке и джинсах обнимает женщину в полосатой рубашке перед баннером, в то время как другие люди смешиваются за ними.
816981408	Мужчина и женщина режут торт.
540338917	Мужчина позирует возле горы.
4834664666	Блондинка в армейской зеленой шляпе и платье, сидящая рядом с японскими женщинами с солнцезащитными очками на голове и футболкой.
7149127777	Человек находится в середине шеста
3772553977	Человек спускается по реке.
2763090857	Девушка в фонтане, выпивая.
3672109677	Девушки в линии делают танец.
2854234756	Женщина, опирающаяся на дверь в магазин.
273602422	Человек в шляпе обрезает растение.
35477421	Несколько человек едят много еды.
530472459	Молодой мальчик, идущий по траве с большим количеством белых цветов вокруг него, держась в футбольном мяче.
2040964486	Строители на работе.
4800091182	Двое детей в резиновой лодке.
95017523	Женщина в серой рубашке бреет овца.
3732782360	Человек в костюме и галстуке открывает дверь.
2672705063	Группа велосипедистов ездит на улице.
5229996710	Длинноволосый скейтбордист собирается выйти из чистого носа на общественном поручении, не подозревая о своем окружении, игнорируя негативное общественное восприятие скейтбордистов.
530347828	Люди собираются на зеленом поле, стоящее или сидя рядом с уличным знаком, который может быть там для комедийных целей.
172647823	Немного азиатского мальчика играет в шашки на столе в гостиной с другим мальчиком в рубашке с расплыванием.
427936315	Собака бежит за красным фрисби.
2467853482	Мальчик дует пузыри.
3166969425	Собака, идущая по морозному пути.
2915792034	Трое маленьких детей играют в перетягивание каната.
477774424	В середине океана молодой человек расслабляется в лодке, закрывая глаза, чтобы избежать света солнца.
4871633378	Двадцать пять человек маршируют.
3693415584	Женщина в оранжевой рубашке плетение.
4727583716	Фермеры выстраиваются в очередь и имеют тенденцию к своему скоту.
3080056515	Один человек шепчет другому.
2245777475	Эта леди идут на бег трусцой по утрам.
32184285	Человек работает над созданием чего -либо.
4556986735	Клоуны выступают на сцене.
2420457108	Женщина в красном наряде, играющая в теннис.
5661511556	Несколько человек находятся в закрытом садовом пространстве, в то время как молодой черный мальчик и другой человек держатся за деревянную раму приподнятой кровати.
84962837	Человек читает газету в метро.
2602085456	Обнаженная женщина, покрытая краской
4706794395	Соблазнительная женщина, желающая соблазнить мужчину.
3317907694	Мальчик играет на пианино.
4073086719	Человек в белой одежде, держащий напиток, лежит на их спине, в то время как другой человек в черной одежде лежит на них, а ноги ошеломлены над ними.
3371567529	Серфер катается на волне.
2935986346	Пушивая черная собака сидит на траве
31490969	Двое молодых мужчин проходят через ярмарку, одна из которых толкает крытую коляску, а другой несет большую чучела животного и розовую подушку.
2981164885	Рядом с двумя мужчинами в оранжевой форме мужчина в серой толстовке кладет руки на стену и смотрит вниз.
4945925484	Школьники, одетые в желтый.
3747410574	Маленький мальчик прыгает в воздухе.
3002920707	Мальчик и девочка танцуют.
4070693418	Старуха, одетая в холодную погоду в шляпу и коричневое пальто с тростью с небольшим листом бумаги.
4716172909	Женщина ходит со своей собакой на рынке.
5400824262	Пожалуйста, помогите моей семье здесь, в Кении.
7168990123	Человек, видимый сзади, но также видимый в зеркале перед ним, бреет парикмахерскую.
3839004579	BMX Rider Airbore на велосипеде
7420985602	Двое мужчин, носящих синие и желтые куртки и каски, стоят перед большой машиной.
4941244018	За пределами нескольких домов.
1397887419	Собаки бегают по двору.
7924790118	Гонка находится на стадионе.
2378544134	Собака с черным и коричневым мраморным пальто хмурится на камеру, в то время как молодая женщина в черном костюме идет на заднем плане.
3790770806	Две женщины осматривают листья растения.
4898250461	Человек с красочной толстовкой, держащей устройство рядом с ухом рядом с дорогой, как строитель на заднем плане, пересекает дорогу.
3422219732	Человек катания на лыжах по снежному гору.
3379896474	Мужчина пьет пиво.
245858959	Около 12 человек собираются на родео, наблюдая, как два человека пытаются поймать, что только что сбило одного из мужчин внутри.
2336606243	Ребенок сидит в качелях.
4352857810	Женщина в черном, идущая вдоль водного пути.
7865722022	Двое улыбающихся велосипедистов оба одеты в соревнование, велосипедные, настенные граффити и стационарные плантаторы, когда несколько человек смотрят в другую сторону.
4448065365	Толпа людей идет по улице, в том числе высокого мужчину с коричневой курткой и дикими вьющимися волосами.
4095536845	Есть два полицейских, идущих по полуфровой улице с дубинками вдоль мужчины, одетого в синюю и белую клетчатую рубашку.
2677377747	Две девушки в шортах сидят рядом с книжными полками, наполненными книгами и игрушками, в то время как одна читает книгу с картинками крупных детей.
65852628	Взрослые и дети наслаждаются бассейном, некоторые находятся в бассейне, а некоторые сидят у бассейна в шезлонгах.
516214924	Собака кусает большой апельсиновый мяч.
4694259841	Женщина сидит в одиночестве на смягченном сиденье.
3084011028	Две девушки смотрят в камеру и улыбаются
3550459890	Мужчина бросает мяч для собаки.
3033825101	Кувшин бросает мяч.
3755839633	Группа людей пьет и разговаривает
4869254994	Человек проходит через туннель
2396100671	Ребенок в костюме дракона на велосипеде.
686941225	Фотограф разговаривает с женщиной.
3435503439	Человек, одетый в белый, играет на гитаре.
4500450876	Девушка в черном купальце делает художественный прыжок, в то время как девушка в красном купальце и порванные колготки.
2940427692	Маленький мальчик на пляже с желтой лопатой
3123463486	Собака бежит через гравий.
3646190566	Рыжеволосой мужчина танцует.
4626046174	Человек сидит в магазине.
400851260	Человек, идущий по глубокому снегу в сумерках.
3025740991	Два работника ВМС США стоят на мероприятии.
3093533301	Линия протестующих гуляет по улице, в которой есть знаки с надписью «Наши дети, наше будущее».
3417102649	Далматик играет возле дерева.
3747543364	Три девочки делают стойку на руках на пляже.
241347067	Футболист получает снасть
3356494271	Две собаки и два человека в лесу.
3378980591	Мальчик и его жаба только тусуются.
1357753846	Черная собака проходит через воду.
2534652796	Двое детей, подпрыгивающих на яйцах во дворе
2933912528	Две черные собаки бегают по песку на пирсе.
4446496491	Две пожилые женщины разговаривают на улице.
2416193212	Женщина, идущая по кварталу.
1307635496	Молодой мальчик идет по травянистую поле.
353982213	Женщина сидит перед машиной.
4475414865	Люди едут на скутерах на улице.
2371143807	Девушка руки с деревянной палубы.
325470375	Маленький мальчик, одетый в зеленую рубашку и джинсы, ударяя по пинате в форме синей гоночной машины с коричневой летучей мышью.
3484906808	Черная женщина и два чернокожих мужчин снаружи
4933550892	Женщина, идущая с телефоном в руке.
530347828	Группа сидит на травянистом холме.
2081041537	Человек смотрит за пределы окна.
1394756978	Городская тротуарная сцена, состоящая из двух мужчин с дредами, сидящими на земле, панк -рокера, держащей книги, женщину с камерой, уходящей, и мужчину в длинном пальто, шарф, шляпе и солнцезащитных очках, отводящих в сторону от картинки.
3257277774	Собака прыгает высоко в снегу.
1595300147	Человек в синей рубашке и красной шляпе, катаясь на задней части телеги, наполненной сеном, и вытащенный белой лошадью.
3560125106	Собака прыгает через пылающий обруч.
4626005440	Молодая азиатская женщина сидит позирует, в то время как художница портрета рисует портрет ее в розовом платье.
567459261	Скейтбордист с интенсивным выражением лица перепрыгивает через своего друга, который лежит на земле.
431059632	Человек в танке, работающий над текстилем.
2232694969	Голый ребенок стоит лицом к двум влажным предметам, которые лежат в маленьком луже жидкости и зеленых веществ.
2822148499	Коричневая и белая собака спускается по рампе к бассейну воды, в котором плавает зеленый теннисный мяч.
780605882	Большая группа людей собралась ночью.
4878557563	Две дамы, идущие по оживленной улице.
3087215978	Мужчина разговаривает с женщиной, которая смеется.
7553133572	Группа молодых девушек делает толчок.
3182258223	Две девушки встают у красной стены.
2474480672	Двое мужчин с каштановыми волосами сидят напротив друг друга в том, что кажется соревнованиями.
199412869	Девять человек сидят на желтой плиточной площадке вокруг доски с маленькими цветными плитками на нем.
4357061908	Восточный молодой человек тщательно осматривает небольшой объект в руке, среди двух коробок на столе, заполненном тем, что выглядит как лента.
4756010841	Группа людей сидит на стульях.
2330030299	Пожарный работает на огне.
2537665596	Некоторые строители делают свою работу.
2467850190	Собака и человек смотрят под полку.
262817915	Человек играет со своим тортом на день рождения.
3040051410	Мужчина смотрит на женщину, и она улыбается.
2644206088	Две женщины собирают свой сад.
17185253	Пожилые люди сидят на скамейке.
4786291701	Двое мужчин работают над полом.
3292124758	Человек без рубашки в шортах и ​​туфлях бежит по пляжу, в то время как дети играют в прибое, а серфер смотрит на волны.
6333038155	Человек, изучающий в довольно большом городе.
95728664	Двое мужчин сидят рядом с высоким камнем.
2899374885	Маленький мальчик играет в фонтане с водой
7024548595	Девушка, показывающая творение искусства.
8018744438	Женщина, одетая уникально в желтом, красном и синем, держась в сковороде и стояла перед различной едой.
3347701468	Футболисты в синем до игры.
3785465924	Двое детей прячутся в высокой зеленой траве.
118309463	Бейсбольная команда мальчиков носит свою форму.
4823948097	Группа мужчин сидит за столом.
3656206975	Собака заставляет палку в воду.
3487046589	Ребенок заглядывает в большую доставку.
3306212559	Четыре человека смотрят закат.
465936272	Люди сидят в самолете.
363847768	Молодые люди гордятся уборкой.
4503476760	Ребенок подключен к медицинскому оборудованию
4894267064	Пешеход, прогуливаясь по улице
3639598548	Пара танцует на выпускном вечеринке.
4927040237	Человек вздремнит в городе.
1296770308	Темный ночной клуб со стульями.
2775549337	Люди заливают цемент для работы.
1423126855	Путешественник позирует на зеленом поле с овцами.
3585123310	Три щенка играют на диване.
3587077732	Мальчик бежит через лужу.
2239499718	Люди, поднимающиеся и спускаются по крутому набору лестницы с большой природой на заднем плане.
3016244153	Ребенок носит синюю вязаную шляпу.
3573436368	Женщина в платье, идущее по мосту.
532756526	Молодой азиатский мальчик одет как монаха.
478754346	Грязный велосипедный гонщик уходит от прыжка.
4456044325	Мужчины идут по оживленной улице.
4730167124	Человек, нарисованный апельсином в апельсиновых штанах, стоит с человеком, окрашенным в красный цвет с черными и серыми крыльями.
4033789272	Двое пожилых мужчин говорят на микрофонах на сцене, в то время как на экране проектора отображается винтажная фотография молодого человека позади них.
2848571082	Черная собака прыгает за белый мяч.
2509912399	Пожилая женщина, держащая ребенка.
2341594530	Молодые девушки, играющие в футбол в поле.
1981187517	Человек, играющий на флейте для голубя.
4643898249	Люди на безопасности.
2640922346	Мужчины и женщины сидят.
2737233999	Дети, играющие в баскетбол на деревянной палубе.
2817847072	Футболист, бегущий на поле.
6939695046	Человек со очками читает книгу, лежа в красном, оранжевом и желтом полосатом гамаке рядом с тротуаром.
543797471	Человек сидит на старой модной тележке.
2971369617	Девушка в ее младших двадцатых с каким -то другом за столом высунула язык за камеру.
2705925646	Карнавальная поездка с пятью людьми на нем.
3518822380	Белый мужчина в коричневом плащном пальто, черный мужчина в черной рубашке и азиатская женщина в черном пальто, прогуливаясь по улице перед синей стеной, проходящими телефонами и зелеными ящиками для молока.
4295279957	Пожилой человек в черных туфлях, коричневых свободных штанах, зеленый куртка, шарф и красная шляпа стоит на дорожке, глядя в сторону.
3191135894	Люди, смешанные на красочной ярмарке.
3046431231	Три женщины в париках.
51146082	Молодая женщина с светло -коричневыми волосами, одетая в белую толстовку и голубые брюки, просматривает различные растения.
4809590488	Женщина в красной рубашке, играющая на гитаре.
2925737498	Мужчина улыбается на улице.
3654397917	Женщина в белом получает макияж женщиной с коротким блондином, а женщина в фиолетовом платье смотрит.
3683644335	Человек плавает под водой в бассейне.
3679341667	Женщина пинает головой еще одного кикбоксера
6625916149	Мальчик, прячущийся за снежной стеной.
3225729247	Женщина с темными волосами в сгибании, открытых рот, к затылке головы младшего малыша.
4930632679	Мужчины на лошадях бросают быка.
5210947826	Поход прыгает высоко в красивом отдаленном месте, изображающем область, которая похожа на Великие каньоны с снежными горами на расстоянии.
4510789820	Улица с трехэтажными зданиями.
269898095	Два человека на скамейке.
2061354254	Мужчина толкает мальчика на линию молнии.
4897972073	Африканские женщины в розовом головном уборе.
3182492939	Группа осматривает пробежку вниз по дому.
3415589320	Две собаки играют в травянистую зону.
174611183	Парень и девушка пьют пиво.
3057126570	Человек в костюме играет в аркадную игру.
2231977553	Человек во всем черном бежит по дороге.
5597473807	Человек поет с макияжем на
2166278644	Человек срезает снег.
1439046601	Ребенок улыбается в бассейне
878355466	Две женщины в бикини играют настольный теннис на пляже, в то время как другая женщина в полотенце.
3026374370	Восемь человек сидят на железнодорожных путях.
80479586	Человек в костюме с рукой в ​​синей стропе идет по тротуару перед розовым зданием, в то время как две женщины стоят вместе.
6917567087	Человек, стоящий в передней части комнаты, направляет, в то время как несколько человек сидят на него.
167001809	Пожарный с водяным шлангом.
297725738	Два человека, одетые как клоуны, находятся рядом с человеком в костюме Patrick Star из Spongebob Squarepum
300670334	Женщина выходит из желтой кабины в городе.
6990342763	Этот провал занимает долго.
3504940491	Улыбающаяся маленькая девочка на карнавальной поездке.
4698972894	Человек в черном костюме смотрит на карту.
2090386465	Женщина и мужчина в зимнем снаряжении стоят.
73636277	Два человека на переднем плане, женщина в белой рубашке и мужчина в черной толстовке, находятся в парке с другими людьми и трейлер на заднем плане.
209605542	Человек, поднимающийся на листовое каменное лицо.
173499538	Группа людей стоит за деревянным забором, а на другой стороне стоит мужчина в голубой рубашке.
4088621789	Солдаты стоят в формировании за пределами здания, и рядом с ними стоит один человек.
4643835607	Человек просматривает телескоп.
5031372579	Молодая женщина -ребенок пытается сломать Скуби Ду Пината, используя палку на собрании ее и ее друзей.
4609328082	Человек с белой шляпой с черной логотипом в передней части шляпы, держащий часть знака с числами на ней, стоя на балконе.
2657899248	Люди смотрят на что -то в большой толпе
11533606	Оператор поезда на остановленном поезде.
4839553740	голуби и бродят по еде на тротуаре
3472050140	Два мужчины борются на синем коврике.
5046653151	Человек, одетый в черный цвет, лежит на кровати.
821071719	Человек, одетый в оранжевую футболку, пытается ударить в бейсбол, несколько человек смотрят на них, и хранитель, пытаясь поймать мяч.
2736262723	Молодая женщина рисует охранник.
4603568271	Женщина в белой шляпе, черной рубашке и синих брюках ходит по тщательно украшенному зданию.
1316247213	Крупным планом маленькой девочки, смеясь.
5060850038	Некоторые прыгают через высокую бар в Барселоне.
4850651669	Молодая девушка с фальшивыми усами и краской для лица едет на Rollerskates, разговаривая по мобильному телефону
4720926155	Человек, идущий по пирсу, царапает его спину лодкой, плывущей на заднем плане, когда солнце садится над водой.
3972668464	Группа женщин заполняет некоторые документы.
3490597800	Две влажные собаки бегут в серфинг на закате.
3549583146	Молодой мальчик катается на велосипеде.
3536561454	Человек скейтборды вокруг апельсинового конуса.
3217374412	Молодой мальчик играет на пианино.
2445069108	Бездомный спит у стены.
2324779494	Мальчик, одетый на Хэллоуин
2188535529	Поезд садится со многими пассажирами.
2290122740	Трое мужчин находятся на улице на закате, занимаясь разными мероприятиями, включая прыжки, сидение и игру с футбольным мячом.
8042217958	Женщина, смотрящая шесть телевизоров, сидя на паркете в красивой комнате, изготовленной из кирпичей с большими окнами, в то время как темноволосый мужчина, опирающийся на подоконник, наблюдает за ней.
4650790184	Женщина смотрит, как мужчина фотографирует.
3549277110	Два мальчика читают книги супергероя
5536018727	Строительный работник царапает его заднюю сторону и стоит с задней стороны в сторону зрителя, наблюдая за строительной площадкой.
1094606832	Черная женщина, использующая посева.
3763257911	Двое мужчин играют в шахматы в парке.
4786688449	Человек в скейтбордах зеленой рубашки.
3081330705	Человек на скале.
8091740382	Человек в черных штанах и куртке, стоящем посреди многолюдной улицы, держит знак о Боге.
3494723363	Серфер едет на волне.
7773991560	Мужчина в сером играет в бассейне в баре.
3240214693	Люди сидят в самолете.
7140546967	Лошади, скачущие до финиша.
4653330656	Человек -брызги рисования фрески
485741580	Собака спит в машине.
188741283	Женщина в черных шортах, черной куртке и белой футболке стоит на руках акимбо рядом со зданием.
2805101709	Белокурая девушка, поднимающаяся на пьесу.
2747957935	Ребенок в розовых клетчатых штанах и светло -розовой рубашке, прячущейся за ее головой за книгой на диване.
417839679	Два человека скалолаза.
6920348828	Эта женщина наслаждается хорошей жаркой летней погодой в тропике, наслаждаясь приятным освежающим напитком.
3093988161	Этот человек играет набор красных барабанов.
2941683067	Линия мужчин в желтой форме помогает нести трубу, в то время как человек, несущий жидкость для спреем сопла из трубы.
3404012438	Белая собака плавает после утки.
86112730	Шеф -повар, работающий над пиццей в пиццерии.
216585846	Человек в красной кепке и голубых джинсах ездит на велосипеде с большой зеленой тележкой с чем -то большим внутри.
3567061016	Птица с крыльями распространяется
5602737557	Это двое мужчин, строящих игровую площадку.
2986620935	Два мотоцикла перепрыгивают через грязный холм
433810429	Трое мужчин путешествуют по снегу.
3885034832	Белый человек в шаровой шапки и рюкзаке ездит на велосипеде, пока переворачивает камеру с непристойным жестом.
241788774	Два младенца, мужчина и женщина.
3242814053	Ковбой упал с быка во время езды на быке, и «клоун» должен быстро бежать и отвлечь быка от потащивания ковбоя.
3547368652	Мальчик катается на скейтборде по лестнице.
7972860508	2 мужчины одеты в желтый и носят шарфы, чтобы скрыть свою личность, один из них левитирует поверх другого, пока люди смотрят в оживленном торговом центре на открытом воздухе.
565605894	Девушка в розовом цвете висит на обручах.
80835424	Четыре туриста смотрят на гору.
2460555896	Человек в синем пальто, красная клетчатая рубашка и матросская шляпа сидит на скамейке парка рядом с велосипедом.
6858312644	Сноубордист, который делает трюк.
4466645345	Вид с скрытой камеры на низкой высоте показывает мужчину и женщину, стоящую под зонтиком, установленным на задней части трехколесного велосипеда с тележкой на спине.
2367139509	Собака, бегущая по холму.
166433861	Мотоциклист на улице.
4817228819	Человек в желтой машине, покрывающем его лицо.
279153587	Плачущий ребенок лежит на полотенце.
3426962078	Женщина обнимает улыбающегося мужчины на вечеринке.
1791491934	Азиатский мужчина в синей рубашке с длинными рукавами и брюками с рисунком работает со старой выглядящей машиной.
1303727828	Человек носит головной убор и солнцезащитные очки.
4649602784	Некоторые люди стоят на улице.
4818306972	Улица с булыжником с множеством ресторанов вдоль этого, с людьми, которые ходят между местами для сидения на улице для этих ресторанов.
1517036435	Дети направляются военными.
4860699848	Мальчик играет в водном фонтане.
6144531701	Мужчина в черных штанах и рубашке держит гитару и стоит рядом с микрофоном перед розовым фоном.
8183107966	Человек, разговаривающий по своему мобильному телефону, держал сигарету и одетый в синюю рубашку и темно -синюю куртку с машиной на заднем плане.
2428912710	Мужчина -энтузиаст Ski, одетый в черный цвет, сидит под горнолыжным подъемником, в то время как младший ребенок в серой, оранжевой и белой лыжной куртке стоит рядом с ним.
2321833466	Человек в черной шляпе и зеленой куртке.
3320756943	Люди сидят на скамейках.
3665584336	Женщина и ребенок, погружая фонд в фондю.
4450806047	Девушка со очками, слушающих наушники.
2333816000	Человек, поднимающийся на каменное лицо
3524914023	Бейсболист держит летучую мышь.
449684978	4 рок -музыканта раскачивают его в клубе.
7341402886	Команда в белой куртке с номером 3 стоит на сцене с детьми на заднем плане.
4646500246	Пожилой мужчина в коричневой рубашке и джинсах проходит мимо женщины в толстовке и джинсах, держащих ребенка в розовой толстовке.
